Ubat;accx1;accy1;accz1;Acc1_Temp;accx2;accy2;accz2;Acc2_Temp;Abs_Pressure;Vector_Temp;Pressure_I;Pressure_Kiel;Pressure_Lacet;Air_Temp_I;Air_Temp_KIEL;Air_Temp_Lacet;Time;latitude;longitude;altGPS;vitesseGPS;UTC_h;UTC_m;UTC_s;dateGPS;Probe
4.09;nan;nan;nan;25.00;nan;nan;nan;25.00;1.012352;22.83;0.0000;0.000;0.0000;0.00;0.00;0.00;380;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.07;5.914276;3.977755;7.173905;20.65;-5.909695;-3.954074;7.359341;20.17;1.012455;23.01;-1.1042;0.550;-1.3250;22.74;22.96;22.71;880;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.05;4.714120;4.673072;6.395486;20.65;-4.724544;-4.681900;6.513343;20.17;1.012434;23.07;-3.9208;-0.267;0.3208;22.83;23.06;22.86;1386;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;5.257867;6.704617;4.837563;20.65;-5.579069;-6.455338;5.209238;20.17;1.012425;23.11;-7.1250;0.583;2.3875;22.89;23.14;22.89;1892;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;3.019836;8.928733;1.254429;21.14;-3.096395;-8.987039;1.219366;20.17;1.012416;23.14;-7.9042;-4.233;5.7958;22.96;23.21;22.96;2394;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;2.790506;9.368390;0.305191;21.14;-2.867864;-9.326941;0.536316;20.17;1.012412;23.16;-9.0542;-6.633;-1.6542;22.95;23.25;22.99;2894;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.05;2.682775;9.346793;0.747340;20.65;-2.670904;-9.360409;0.878664;20.17;1.012399;23.17;-12.8375;-8.750;-5.2000;23.00;23.24;23.01;3397;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;2.696241;9.306394;1.046546;21.14;-2.773848;-9.328540;1.178118;20.17;1.012393;23.18;-14.0000;-12.483;-0.2250;23.02;23.25;23.05;3903;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;2.698286;9.334573;0.916370;21.14;-2.754745;-9.316119;1.106297;20.17;1.012391;23.19;-13.9583;-11.167;-1.7000;23.01;23.32;23.08;4410;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;2.745568;9.264747;1.142507;21.14;-2.796193;-9.275270;1.334031;20.17;1.012391;23.20;-12.9583;-10.167;-6.0292;23.02;23.31;23.10;4916;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;2.687912;9.191828;1.365552;21.14;-2.787763;-9.203898;1.474631;20.17;1.012397;23.21;-14.0708;-10.150;1.3250;23.08;23.32;23.09;5420;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;3.065173;9.011926;1.514232;21.14;-3.164576;-9.006738;1.583709;20.17;1.012401;23.21;-15.1042;-9.550;2.4875;23.09;23.35;23.11;5921;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.07;4.066631;8.669080;1.385852;21.14;-4.049973;-8.697457;1.620917;20.17;1.012415;23.22;-12.7958;-8.417;-7.2042;23.08;23.37;23.14;6424;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;4.694568;8.332616;2.227457;21.14;-4.817862;-8.315159;2.396437;20.17;1.012418;23.22;-15.4375;-7.800;-1.3792;23.10;23.37;23.17;6931;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.06;5.208790;7.896051;2.445066;21.14;-5.251782;-7.873110;2.553047;20.17;1.012420;23.23;-16.0833;-8.417;-3.0458;23.12;23.38;23.17;7437;0.000000;0.000000;0.00;0.00;0;0;0;09.2
4.07;5.734673;7.463172;2.466548;21.14;-5.795679;-7.443251;2.615577;20.17;1.012425;23.23;-15.7167;-6.383;-0.6708;23.15;23.42;23.16;7941;0.000000;0.000000;0.00;0.00;0;0;0;09.2
